,sg,sg,sg,sg,sg,sg,sg,bw,bw,bw,bw,bw,bw,bw,cleaned,cleaned,cleaned,cleaned,cleaned,cleaned,cleaned
,A0,A1,tau1,TD1,A2,tau2,TD2,A0,A1,tau1,TD1,A2,tau2,TD2,A0,A1,tau1,TD1,A2,tau2,TD2
SF2004,1.3640999988071973,2.6809973480411564,16.23348456675271,7.6028551415931656,0.1312276053354321,10.000000000000002,109.2400517034586,1.3643317455641848,2.6805099007200437,16.108383343636323,7.78125925503233,0.1332669754159982,10.000000000000002,109.76339330537967,1.2983990403433472,2.8432124162799357,19.778867829702836,5.40025692736358,0.022221854671529827,213.54433527070745,95.00001834005117
EF0410,1.4413577959101147,2.691733638447031,34.120832481444204,2.904155126315484e-17,0.6046886002327189,197.70877968469722,199.99997884245118,1.3437314278769017,2.781469614512525,32.878382269834724,1.58169923842792e-31,0.10383642160122242,16.555929723778085,199.9999969800547,1.4408865564112938,2.702386761803254,34.6779802924026,1.080094965764106e-26,0.1461329305419229,10.00000000002824,223.65456030996825
FJ1809,0.7486333050106677,1.7291246085223853,27.203852291928847,1.5015771969439853,0.04709240897675302,10.000000000000085,118.23198317047778,0.8327550878762792,1.6480417578035433,27.610286175533513,2.5151017956074546,0.04347966679041922,10.000000000000002,119.29350319076676,0.832799984133939,1.5250909233292114,21.023997524486752,4.705206479226091,0.16887930288620492,42.89258312665096,58.07670687386036
AL1606,0.42251831740328205,3.6404415819849367,31.50377124664101,3.162310855614501e-14,2.2023287002571674,299.99999999995583,154.67389877170817,0.4661157848909793,3.616061835998545,32.49709418154316,2.4788404106966507e-14,2.29984774170772,299.99999999985516,159.8704410160352,0.41115668661386023,3.6533035317860203,31.592001701310625,4.100386664593076e-10,2.1877286033181176,299.99999999998795,154.37365243301167
FY2803,0.29693403789485145,3.893225987557547,23.46949662591179,9.70385948981953e-27,0.6629286050125549,299.99999999999994,110.44471520068285,0.41002837920422436,3.8178540288912903,24.92190059304097,2.2701650416786783e-16,0.7155178493496125,299.99999999999966,137.43867831775802,0.30804419494666896,3.9016886381432925,23.949786408941204,1.1272353308335875e-14,0.7025861776218023,299.9999999877384,126.56399155829892
BC0611,0.7013309009521458,2.0405123587858185,24.204388156389513,1.1039590702144297,0.11449272350640845,15.924938694622881,89.75464109025344,0.7852015611476284,1.9818548181928934,25.277456207982492,1.834996963389477,0.08999469400087876,10.000000000000057,101.38746464942895,1.0758333355254446,1.5845106778233304,16.73169262226179,11.361175177224686,0.19715740286374817,20.52696783405512,83.56672626201367
MJP1611,1.7359523834947486,2.336146677968228,30.406675930917448,13.190225416521319,0.07735777835782698,15.782988351454497,109.46297528164506,1.6018748881957698,2.4735856400955982,30.230710660544943,11.779251297040013,0.07168928463878968,10.00000000000015,118.71775202289288,1.784994263438779,2.1454530567873,22.153889375000535,17.88184215324378,0.3743587160901408,146.66653268940985,70.00000009339209
ZM311,1.35772301664554,2.968420570805545,22.424392600179313,11.134489260308511,0.38222850878732034,62.8687781694551,97.75797224286245,1.3558214410077942,2.957759358267373,21.849879956584648,11.508400980611244,0.4014877735218002,66.73688787650971,94.86867792262137,1.4397666701685592,2.78156386823159,18.355274963583,14.073100129692412,0.5277120465084014,81.28578181831031,79.10963233861567
BE1110,1.2492063444116404,1.8527294754994972,25.252231561546434,10.037454788534967,0.2421527390480858,13.552873054811093,141.39279615803775,1.2837640798608567,1.8154752760156254,24.892966775440083,10.654160805198552,0.2427198387974802,12.291379316698087,142.28896599585795,1.2450000004212542,1.8520641419443251,25.08754823409247,9.831372186269538,0.25038903882686864,17.41850020845893,137.9559117626534
WB2110,1.0693736240038887,3.207467386725982,30.575050009975257,1.6766395535164534e-08,0.4033227079764733,292.77076629399124,59.99998063019732,1.0430780254966396,3.2301480258582442,30.423939506879176,3.4828571010556897e-06,0.405470727864304,279.47414937043436,59.99997430976685,1.0648062866203505,3.2191032183769357,30.852493247324652,8.989935215211731e-09,0.3443992679606886,254.47026304482836,59.999994755870006
HA2610,1.500905557006241,2.654787326447475,22.35207199057028,11.217764390925304,0.29751710856910984,36.59707064049108,124.67250764087436,1.5141502264187532,2.642497505443392,22.436421884960513,11.268304262285659,0.292533544949852,35.12069576795831,124.99996310935882,1.317049979463452,2.873290571623042,25.70548965035991,6.885777606019451,0.27171106544738616,42.24145089458738,125.42248138138255
WV0510,1.221269841299962,1.7370079095500943,19.435824082371337,12.13642068940478,0.37950652530738177,73.1882028271152,104.86353545002116,1.2176978097383666,1.7383930085094044,19.271125198880807,12.187868518100458,0.40826744361228956,83.26953376234917,103.46333929098559,1.230000004319324,1.717373388625184,18.611525987927763,12.733798434790666,0.4115711297702097,82.96746339851809,100.90584327200253
KL1507,1.2456801550472512,3.0705121968933615,24.603645582396613,11.74749099675162,0.27635165550153334,28.17022605779539,100.11219768559958,1.2253330974480214,3.08686042399369,24.31702962779561,11.82075643362975,0.28039922754303476,27.673634874073418,100.4978748792811,1.2777333359815166,2.9982508606161518,22.838113425202046,13.088631931958464,0.3263281414374716,35.06635751712092,94.10242506073573
SC2404,0.44967857418367235,3.9542253403152934,25.45345760100537,6.654371950032731,0.9360411231190604,299.9999999999997,126.10569265385736,0.5400607079652809,3.8664694502157038,25.71189424738391,6.934444793583404,0.9421432501778276,299.99999999999994,127.06604666443462,0.42879999831927196,3.9749759767031216,25.675090741736515,6.074109449644274,0.9364368275767532,299.99999999999955,125.93221276145057
HJ1011,1.185363873443481,1.7632397733592058,25.112265541489773,11.745830727896537,0.4210853103456267,299.9991222208504,109.99988649781183,1.1849394816785057,1.7625660555903144,24.99298720464282,11.81296521601746,0.4325302716174298,299.99999999999994,110.40993606145753,1.1924333341775393,1.754659199735565,24.605691925740793,12.318823561081825,0.4416927033057818,299.99999999999994,112.76554158968897
KT1809,1.1719750458090463,2.2735179873114535,25.39945933460979,12.08704691121296,0.19560446150465072,187.54121394862327,105.00000300378736,1.1741911802936749,2.2738686301734137,25.554893579276975,12.05730909822504,0.19533156998565165,199.26768811457163,105.00003174903323,1.1370031801414253,2.3201658920708814,26.785866110410375,10.702244548720893,0.098784335580771,78.1476176599487,110.00003037107466
SJ0507,1.043101480980904,1.952337113442501,28.161453608263834,5.1582738596954005,6.901087241968959e-09,299.9938376728218,231.8196358311402,1.214026628331021,1.7749599897818702,25.656399249205126,10.25066142727773,1.9795441027782354e-05,299.9896310270827,239.99902041625708,0.9196296287305603,2.077018215705916,28.72580499622864,2.746845047312307,4.8417107562093294e-08,299.99991982793506,239.0020399944204
PE1605,1.0801004986610676,2.621043694902272,35.30773375401904,12.924551644292034,0.7653613251445766,271.871227116898,179.9999931110502,1.0889150221198265,2.5923023993335015,34.53577180051126,13.174304061033252,0.482237359670003,299.99999999999994,142.25356791428737,1.0587683752589356,2.632537111765546,35.496304559090675,12.178185297760926,0.4591559070715082,299.1692767961379,144.9999938115235
